0.268431	1.06694	-1.44147	-1.8907	-1.3527	1.53177	4.55465
0.276226	1.06694	-1.44146	-1.89071	-1.35267	1.53178	4.55459
0.284289	1.06694	-1.44148	-1.89071	-1.35271	1.53178	4.55458
0.292358	1.06695	-1.44146	-1.8907	-1.35267	1.53174	4.5546
0.300219	1.06694	-1.44149	-1.89071	-1.35267	1.53178	4.55459
0.308321	1.06697	-1.44144	-1.8907	-1.35261	1.53182	4.5546
0.316297	1.06697	-1.44144	-1.8907	-1.35266	1.53176	4.55456
0.324214	1.06696	-1.44149	-1.89068	-1.35264	1.53178	4.55459
0.332261	1.06694	-1.44143	-1.8907	-1.35262	1.53177	4.55456
0.340332	1.06692	-1.44147	-1.89068	-1.35266	1.53178	4.55464
0.348237	1.06694	-1.44146	-1.89068	-1.35265	1.53178	4.55461
0.356174	1.06695	-1.44148	-1.89071	-1.35266	1.53177	4.55464
0.364233	1.06692	-1.44146	-1.8907	-1.35266	1.53176	4.55462
0.372616	1.06695	-1.44146	-1.89066	-1.35267	1.53177	4.55458
0.380377	1.06696	-1.44147	-1.8907	-1.35268	1.53179	4.55464
0.388198	1.06697	-1.44144	-1.89071	-1.35265	1.53176	4.55458
0.396312	1.06696	-1.44147	-1.89071	-1.35262	1.53177	4.5546
0.404159	1.06696	-1.44143	-1.89067	-1.35265	1.53179	4.5546
0.41223	1.06692	-1.44143	-1.89068	-1.35266	1.53179	4.5546
0.420079	1.06696	-1.44147	-1.89072	-1.35264	1.5318	4.55456
0.428091	1.06696	-1.44143	-1.89071	-1.35266	1.53179	4.5546
0.435806	1.06697	-1.44146	-1.8907	-1.35266	1.53179	4.55461
0.443889	1.06696	-1.44147	-1.89068	-1.35264	1.53179	4.55462
0.451743	1.06696	-1.44142	-1.89072	-1.35262	1.53179	4.55462
0.459625	1.06692	-1.44144	-1.89071	-1.35265	1.53177	4.55458
0.467622	1.06694	-1.44146	-1.89072	-1.35267	1.53179	4.55461
0.475657	1.06697	-1.44146	-1.89071	-1.35266	1.53178	4.55459
0.483888	1.06698	-1.44146	-1.89071	-1.35266	1.53179	4.55461
0.492226	1.06696	-1.44144	-1.8907	-1.35268	1.5318	4.55456
0.500095	1.06692	-1.44148	-1.89067	-1.35266	1.53176	4.55461
0.508154	1.06694	-1.44148	-1.89067	-1.35264	1.53179	4.55458
0.516191	1.06696	-1.44144	-1.89071	-1.35267	1.53178	4.55462
0.524277	1.06695	-1.44149	-1.89073	-1.35267	1.53179	4.55462
0.532215	1.06694	-1.44143	-1.89066	-1.35268	1.53182	4.55458
0.540226	1.06695	-1.44146	-1.89072	-1.35264	1.5318	4.55461
0.548192	1.0669	-1.44148	-1.89067	-1.35268	1.5318	4.55458
0.556211	1.06695	-1.44148	-1.89071	-1.35268	1.53176	4.55465
0.564213	1.06696	-1.44146	-1.8907	-1.35266	1.53177	4.55459
0.572123	1.06695	-1.44144	-1.89071	-1.35262	1.5318	4.55459
0.580251	1.06691	-1.44142	-1.89068	-1.35271	1.53179	4.55459
0.588532	1.06692	-1.44146	-1.8907	-1.35266	1.53176	4.55461
0.596405	1.06694	-1.44144	-1.8907	-1.35267	1.53176	4.55458
0.604222	1.06695	-1.44144	-1.89072	-1.35265	1.53177	4.55459
0.612221	1.06695	-1.44147	-1.89068	-1.35267	1.53177	4.5546
0.620383	1.06691	-1.44147	-1.89067	-1.3527	1.53177	4.5546
0.628335	1.06698	-1.44143	-1.89072	-1.3527	1.53178	4.55459
0.636324	1.06697	-1.44146	-1.8907	-1.35268	1.53178	4.5546
