0.252603	1.0672	-1.44909	-1.90053	-1.35945	1.53653	4.54761
0.26068	1.06716	-1.4491	-1.90052	-1.35949	1.53653	4.54761
0.268381	1.06716	-1.4491	-1.90049	-1.35946	1.53656	4.54761
0.27664	1.06716	-1.4491	-1.90053	-1.35948	1.53655	4.54759
0.284472	1.06716	-1.44911	-1.90052	-1.35947	1.53656	4.54759
0.29252	1.06718	-1.44913	-1.90054	-1.35948	1.53652	4.54758
0.300254	1.06718	-1.4491	-1.90049	-1.35947	1.53656	4.54756
0.308417	1.06719	-1.44907	-1.90048	-1.35943	1.53653	4.54761
0.31634	1.0672	-1.44911	-1.90052	-1.35948	1.53653	4.54758
0.324687	1.06721	-1.44909	-1.90051	-1.35948	1.53653	4.54759
0.332677	1.06716	-1.44907	-1.90052	-1.35946	1.53653	4.54759
0.340663	1.0672	-1.44909	-1.90049	-1.35949	1.53657	4.54759
0.34831	1.06719	-1.44908	-1.90049	-1.35947	1.53651	4.5476
0.356444	1.0672	-1.44911	-1.90047	-1.35949	1.53658	4.54759
0.364639	1.06718	-1.44914	-1.90048	-1.35946	1.53655	4.54764
0.372493	1.06718	-1.44909	-1.90048	-1.35947	1.53656	4.54761
0.38036	1.06715	-1.44909	-1.90051	-1.35948	1.53655	4.54758
0.388523	1.06718	-1.44903	-1.90051	-1.35952	1.53655	4.54762
0.396671	1.06715	-1.44908	-1.90053	-1.35947	1.53656	4.54761
0.404432	1.06718	-1.4491	-1.90051	-1.35945	1.53653	4.54753
0.412525	1.06719	-1.44908	-1.90049	-1.35945	1.5365	4.54759
0.420465	1.06718	-1.4491	-1.90047	-1.35946	1.53655	4.5476
0.428651	1.06719	-1.44908	-1.90051	-1.35949	1.53653	4.54759
0.436289	1.06716	-1.44908	-1.90048	-1.35945	1.53655	4.54755
0.444334	1.06715	-1.44911	-1.90048	-1.35948	1.53655	4.54759
0.452629	1.06716	-1.4491	-1.90049	-1.35946	1.53655	4.5476
0.460641	1.06721	-1.44914	-1.90048	-1.35946	1.53655	4.54759
0.468374	1.06719	-1.44914	-1.90046	-1.35946	1.53653	4.54756
0.476702	1.06719	-1.44908	-1.90045	-1.35945	1.53651	4.54761
0.484715	1.06716	-1.44909	-1.90053	-1.35943	1.53653	4.54761
0.492542	1.06719	-1.44911	-1.90051	-1.35948	1.53653	4.54761
0.500268	1.06716	-1.44909	-1.90051	-1.35948	1.53653	4.54759
0.508415	1.06719	-1.44911	-1.90048	-1.35945	1.53656	4.54756
0.516672	1.06716	-1.4491	-1.90052	-1.35943	1.53657	4.54758
0.524445	1.06719	-1.4491	-1.90053	-1.35946	1.53657	4.54762
0.532438	1.06719	-1.4491	-1.90047	-1.35951	1.53656	4.54759
0.540385	1.06716	-1.4491	-1.90051	-1.35945	1.53653	4.54758
0.548706	1.06716	-1.4491	-1.90049	-1.35948	1.53656	4.54762
0.556408	1.06718	-1.44909	-1.90051	-1.35946	1.53653	4.54759
0.564338	1.06719	-1.4491	-1.90049	-1.35947	1.53656	4.54759
0.572592	1.06716	-1.44908	-1.90049	-1.35951	1.53651	4.5476
0.580422	1.06719	-1.44908	-1.90052	-1.35948	1.53656	4.54755
0.588297	1.06718	-1.4491	-1.90049	-1.35948	1.53653	4.54759
0.596324	1.06721	-1.4491	-1.90047	-1.35947	1.53653	4.54758
0.604341	1.0672	-1.44913	-1.90049	-1.35945	1.53653	4.5476
0.611948	1.06718	-1.44908	-1.90048	-1.35948	1.53652	4.5476
0.619865	1.06716	-1.44908	-1.90051	-1.35947	1.53653	4.54758
0.627895	1.06719	-1.44911	-1.90049	-1.35943	1.53655	4.54756
0.635832	1.06714	-1.44908	-1.90048	-1.35948	1.53653	4.5476
0.643993	1.06718	-1.44908	-1.90048	-1.35951	1.53655	4.54759
0.651918	1.0672	-1.44909	-1.90051	-1.35946	1.53651	4.54761
0.65999	1.06722	-1.4491	-1.90049	-1.35947	1.53656	4.54756
0.66843	1.06715	-1.44908	-1.90047	-1.35945	1.53653	4.54758
0.6766	1.06721	-1.4491	-1.90052	-1.35946	1.53651	4.54764
0.684325	1.06716	-1.44909	-1.90049	-1.35948	1.53656	4.54758
0.692253	1.06721	-1.44909	-1.90049	-1.35942	1.53655	4.5476
0.700219	1.0672	-1.44907	-1.90047	-1.35945	1.53655	4.5476
0.708199	1.06718	-1.4491	-1.90047	-1.35948	1.53651	4.54761
0.716226	1.06715	-1.44909	-1.90047	-1.35946	1.53656	4.54756
0.724686	1.06718	-1.44908	-1.90047	-1.35947	1.5365	4.54755
0.732544	1.06716	-1.4491	-1.90051	-1.35948	1.53656	4.54758
0.740304	1.0672	-1.4491	-1.90047	-1.35946	1.53652	4.54761
0.748385	1.06715	-1.44907	-1.90048	-1.35948	1.53653	4.54759
0.756635	1.06719	-1.4491	-1.90048	-1.35948	1.53656	4.5476
0.764633	1.06716	-1.44909	-1.90052	-1.35948	1.53652	4.54762
0.772498	1.06715	-1.4491	-1.90047	-1.35946	1.53653	4.54756
0.7803	1.06719	-1.44909	-1.90049	-1.35948	1.53657	4.54762
0.788277	1.06716	-1.44909	-1.90048	-1.35946	1.53657	4.5476
0.796547	1.06715	-1.44909	-1.90049	-1.35943	1.53656	4.54762
0.804668	1.06716	-1.44913	-1.90048	-1.35947	1.53656	4.54758
0.81236	1.06714	-1.4491	-1.90047	-1.35951	1.53652	4.5476
0.820222	1.06719	-1.44904	-1.90052	-1.35949	1.53652	4.54759
0.828512	1.0672	-1.44909	-1.90052	-1.35946	1.53653	4.54761
0.83644	1.06718	-1.44909	-1.90048	-1.35943	1.53655	4.54764
0.84429	1.06716	-1.44909	-1.90048	-1.35948	1.53653	4.54761
0.852236	1.06719	-1.44909	-1.90049	-1.35948	1.53652	4.54756
0.86029	1.06716	-1.44907	-1.90051	-1.35946	1.5365	4.54759
0.868211	1.0672	-1.44913	-1.90048	-1.35948	1.53653	4.54761
0.876513	1.06719	-1.44908	-1.90048	-1.35948	1.53653	4.54756
0.884327	1.06719	-1.4491	-1.90048	-1.35943	1.53656	4.5476
0.892686	1.06718	-1.4491	-1.90051	-1.35947	1.53651	4.54755
0.900375	1.0672	-1.4491	-1.90049	-1.35946	1.53657	4.54755
0.908302	1.06718	-1.4491	-1.90047	-1.35945	1.53652	4.5476
0.916275	1.06722	-1.4491	-1.90048	-1.35946	1.53656	4.54759
0.924547	1.06719	-1.44909	-1.90053	-1.35946	1.53651	4.54761
0.932456	1.06718	-1.44909	-1.90051	-1.35948	1.53653	4.54762
0.940581	1.06718	-1.4491	-1.90052	-1.35951	1.53655	4.54761
0.948524	1.06716	-1.4491	-1.90048	-1.35949	1.53658	4.54762
0.956547	1.06715	-1.4491	-1.90048	-1.35947	1.53657	4.54756
0.964313	1.06715	-1.4491	-1.90051	-1.35948	1.5365	4.5476
0.972403	1.06716	-1.44911	-1.90048	-1.35945	1.53656	4.54762
0.980646	1.06715	-1.4491	-1.90048	-1.35948	1.53657	4.54759
0.988512	1.06718	-1.4491	-1.90046	-1.35946	1.53655	4.5476
0.996251	1.06719	-1.44909	-1.90051	-1.35946	1.53656	4.54758
1.00442	1.06718	-1.44909	-1.90051	-1.35949	1.53653	4.5476
1.01262	1.06718	-1.44914	-1.90047	-1.35948	1.53652	4.54758
1.02051	1.06719	-1.4491	-1.90048	-1.35949	1.53655	4.54761
1.02827	1.06716	-1.44909	-1.90048	-1.35948	1.53655	4.54762
1.03637	1.06719	-1.44908	-1.90049	-1.35949	1.53655	4.5476
1.04442	1.06716	-1.44908	-1.90048	-1.35946	1.53653	4.54764
